participantID,videoID,condition,time,C3_mu_suppression,O1_alpha_suppression,C4_mu_suppression,O2_alpha_suppression,Central_suppression,Occipital_suppression,rating,targetRating,ratingChange,ratingChangeCategorical,targetRatingChange,targetRatingChangeCategorical,detectChange
102,AF1M_008,both,3,-0.565313809,0.573002869,-0.138586163,0.475423697,-0.351949986,0.524213283,50,85.63333333,,,,,
102,AF1M_008,both,6,-0.382992252,0.920057215,-0.073203404,0.319770387,-0.228097828,0.619913801,49.33466667,63.76666667,-0.665333328,Decrease,-21.86666667,Decrease,TRUE
102,AF1M_008,both,9,-0.476082675,0.037041272,0.06820825,0.350860974,-0.203937213,0.193951123,45,41.31666667,-4.334666672,Decrease,-22.45,Decrease,TRUE
102,AF1M_008,both,12,-0.318453731,0.44250638,0.470003629,0.594207233,0.075774949,0.518356807,45,41.3,0,Maintain,-0.016666667,Decrease,FALSE
102,AF1M_008,both,15,-0.565313809,-0.068319244,0.111225635,0.298492989,-0.227044087,0.115086873,45,41.3,0,Maintain,0,Maintain,TRUE
102,AF1M_008,both,18,-1.011600912,-0.028710106,-0.399599989,-0.405465108,-0.705600451,-0.217087607,42.33499867,41.3,-2.665001331,Decrease,0,Maintain,FALSE
102,AF1M_008,both,21,-0.990981624,-0.674455048,-0.571450246,-0.014598799,-0.781215935,-0.344526924,39.667,41.3,-2.667998669,Decrease,0,Maintain,FALSE
102,AF1M_008,both,24,-0.723918839,0.10724553,-0.29951653,-0.090971778,-0.511717685,0.008136876,40.99933333,40.05,1.332333333,Increase,-1.25,Decrease,FALSE
102,AF1M_008,both,27,-0.620122046,-0.693147181,-0.382208246,-0.208754814,-0.501165146,-0.450950998,38,29.91666667,-2.999333333,Decrease,-10.13333333,Decrease,TRUE
102,AF1M_008,both,30,-0.062520357,0.090151097,-0.29951653,-0.173663494,-0.181018444,-0.041756199,38,22.15,0,Maintain,-7.766666667,Decrease,FALSE
102,AF1M_008,both,33,-0.739667196,0.512710638,-0.011834458,0.083381609,-0.375750827,0.298046124,38,21.5,0,Maintain,-0.65,Decrease,FALSE
102,AF1M_008,both,36,-0.875468737,-0.163629424,0.023256862,-0.263814591,-0.426105938,-0.213722008,38,21.5,0,Maintain,0,Maintain,TRUE
102,AF1M_008,both,39,-0.592342481,0.00938974,-0.223143551,-0.12323264,-0.407743016,-0.05692145,37,30.53333333,-1,Decrease,9.033333333,Increase,FALSE
102,AF1M_008,both,42,-0.046520016,0.226910034,0.302280872,0.298492989,0.127880428,0.262701512,34.50033333,37.98333333,-2.499666667,Decrease,7.45,Increase,FALSE
102,AF1M_008,both,45,-0.634306681,0.00938974,-0.592503655,0.014388737,-0.613405168,0.011889239,33,32.7,-1.500333333,Decrease,-5.283333333,Decrease,TRUE
102,AF1M_008,both,48,-0.371942416,0.326993493,-0.060624622,-0.427444015,-0.216283519,-0.050225261,33,32.7,0,Maintain,0,Maintain,TRUE
102,AF1M_008,both,51,-0.248072934,0.800392711,-0.681451141,0.083381609,-0.464762038,0.44188716,33,32.7,0,Maintain,0,Maintain,TRUE
102,AF1M_008,both,54,-0.451985124,0.478224462,0.142316222,0.457241378,-0.154834451,0.46773292,33,29.73333333,0,Maintain,-2.966666667,Decrease,FALSE
102,AF1M_008,both,57,-0.51335407,0.821357839,0.239479971,-0.075223421,-0.13693705,0.373067209,33.50166467,22.8,0.501664671,Increase,-6.933333333,Decrease,FALSE
102,AF1M_008,both,60,-0.328925031,0.313294648,0.447697872,0.122602322,0.059386421,0.217948485,40.33399867,22.8,6.832333999,Increase,0,Maintain,FALSE
102,AF1M_008,both,63,0.369471505,0.448548694,0.057158414,0.410284395,0.21331496,0.429416545,42.668,22.8,2.334001331,Increase,0,Maintain,FALSE
102,AF1M_008,both,66,-0.875468737,0.063948725,-0.223143551,0.056352937,-0.549306144,0.060150831,43.00066667,22.8,0.332666667,Increase,0,Maintain,FALSE
102,AF1M_008,both,69,-0.739667196,0.156842471,-0.530628251,0.042559614,-0.635147724,0.099701043,44,22.8,0.999333333,Increase,0,Maintain,FALSE
102,AF1M_008,both,72,-0.912510009,0.204095356,-0.382208246,-0.029413885,-0.647359128,0.087340736,42.32933466,22.8,-1.670665341,Decrease,0,Maintain,FALSE
102,AF1M_008,both,75,-0.663294217,0.10724553,0.01169604,0.475423697,-0.325799089,0.291334614,36.832668,22.8,-5.496666661,Decrease,0,Maintain,FALSE
102,AF1M_008,both,78,-0.875468737,0.609560464,-0.060624622,0.135341348,-0.46804668,0.372450906,33.33099933,22.8,-3.501668665,Decrease,0,Maintain,FALSE
102,AF1M_008,both,81,-1.245215763,-0.058268908,-0.098845835,-0.075223421,-0.672030799,-0.066746165,31.166,20.88333333,-2.164999332,Decrease,-1.916666667,Decrease,TRUE
102,AF1M_008,both,84,-1.011600912,0.594056278,0.089948237,0.014388737,-0.460826338,0.304222508,31,16.83333333,-0.166,Decrease,-4.05,Decrease,TRUE
102,AF1M_008,both,87,-0.51335407,-0.141650517,0.034685558,0.330241687,-0.239334256,0.094295585,31,16.8,0,Maintain,-0.033333333,Decrease,FALSE
102,AF1M_008,both,90,-0.857450232,0.063948725,-0.098845835,0.276753002,-0.478148034,0.170350864,31,17.55,0,Maintain,0.75,Increase,FALSE
102,AF1M_008,both,93,-0.95097629,0.664437075,-0.035932009,0.457241378,-0.49345415,0.560839227,31.3356587,42.51666667,0.335658699,Increase,24.96666667,Increase,TRUE
102,AF1M_008,both,96,-0.708414653,0.693147181,-0.08594243,0.056352937,-0.397178542,0.374750059,40.67465602,96.73333333,9.338997323,Increase,54.21666667,Increase,TRUE
102,AF1M_008,both,99,-1.098612289,-0.099090903,-0.111917916,-0.362905494,-0.605265103,-0.230998199,46,87.13333333,5.325343979,Increase,-9.6,Decrease,FALSE
102,AF1M_008,both,102,-1.032654321,0.392806711,0.079137321,0.371063681,-0.4767585,0.381935196,46.00133601,81.8,0.001336005,Increase,-5.333333333,Decrease,FALSE
102,AF1M_008,both,105,-0.476082675,0.649766885,-0.237958637,0.586175061,-0.357020656,0.617970973,49.166668,81.8,3.165331997,Increase,0,Maintain,FALSE
102,AF1M_008,both,108,-0.173271721,0.573002869,0.353139289,0.834797698,0.089933784,0.703900284,49,81.8,-0.166668003,Decrease,0,Maintain,FALSE
102,AF1M_008,both,111,-0.318453731,0.649766885,0.840552472,-0.075223421,0.261049371,0.287271732,46.99866932,83.18333333,-2.001330677,Decrease,1.383333333,Increase,FALSE
102,AF1M_008,both,114,0.342944751,0.674098986,1.271081549,0.448024723,0.80701315,0.561061855,45,89.71666667,-1.998669323,Decrease,6.533333333,Increase,FALSE
102,AF1M_008,both,117,-0.78845736,0.055059777,0.132059722,0.707535918,-0.328198819,0.381297848,45,95.51666667,0,Maintain,5.8,Increase,FALSE
102,AF1M_008,both,120,-0.463961315,0.164874643,-0.138586163,0.220240792,-0.301273739,0.192557718,44.99866399,100,-0.001336005,Decrease,4.483333333,Increase,FALSE
102,AF1M_008,both,123,-0.500775288,0.424157241,-0.283768173,0.309188278,-0.392271731,0.36667276,42.16566866,100,-2.832995332,Decrease,0,Maintain,FALSE
102,AF1M_008,both,126,-0.451985124,0.644828603,0.248696626,0.43872233,-0.101644249,0.541775467,42,93,-0.165668663,Decrease,-7,Decrease,TRUE
102,AF1M_008,both,129,-0.663294217,-0.058268908,-0.681451141,0.231801614,-0.672372679,0.086766353,41.999,59.26666667,-0.001,Decrease,-33.73333333,Decrease,TRUE
102,AF1M_008,both,132,-0.648695418,0.098734841,0.561295049,0.594207233,-0.043700185,0.346471037,38.66333199,59.2,-3.335668013,Decrease,-0.066666667,Decrease,TRUE
102,AF1M_008,both,135,-0.219362828,0,0.17246926,0.700367429,-0.023446784,0.350183715,38,59.88333333,-0.663331987,Decrease,0.683333333,Increase,FALSE
102,AF1M_008,both,138,-0.552068582,0.285320796,-0.138586163,0.390866309,-0.345327373,0.338093553,40.34598935,89.33333333,2.345989355,Increase,29.45,Increase,TRUE
102,AF1M_008,both,141,-0.120627988,0.765906535,0.470003629,0.877881284,0.174687821,0.82189391,55.84533337,91.5,15.49934401,Increase,2.166666667,Increase,TRUE
102,AF1M_008,both,144,-1.169229856,0.211758229,-0.365113813,-0.10697212,-0.767171835,0.052393055,61.66866667,91.5,5.823333301,Increase,0,Maintain,FALSE
102,AF1M_008,both,147,-0.209973088,0.448548694,0.432546067,0.594207233,0.11128649,0.521377964,64.504,91.31666667,2.835333333,Increase,-0.183333333,Decrease,FALSE
102,AF1M_008,both,150,-0.771928058,0.774640215,-0.348306694,0.975379648,-0.560117376,0.875009932,65,61.78333333,0.496,Increase,-29.53333333,Decrease,FALSE
102,AF1M_008,both,153,-0.839750655,0.507044901,0.045985113,0.828488528,-0.396882771,0.667766715,67.00733468,58.08333333,2.00733468,Increase,-3.7,Decrease,FALSE
102,AF1M_008,both,156,-0.755667538,0.392806711,-0.283768173,0.400622484,-0.519717856,0.396714598,72.33734135,89.16666667,5.330006669,Increase,31.08333333,Increase,TRUE
105,AF1M_008,both,3,0.356674944,0.274844926,-0.371563556,0.492476485,-0.007444306,0.383660706,50,85.63333333,,,,,
105,AF1M_008,both,6,1.098612289,0.370859579,0.482851772,0.672269596,0.790732031,0.521564588,40.83666134,63.76666667,-9.163338656,Decrease,-21.86666667,Decrease,TRUE
105,AF1M_008,both,9,0.619039208,-0.041672696,0,0.056239718,0.309519604,0.007283511,34.00099867,41.31666667,-6.835662675,Decrease,-22.45,Decrease,TRUE
105,AF1M_008,both,12,0.857450232,0.667305949,0.461345567,0.655247908,0.6593979,0.661276929,35.66566667,41.3,1.664667997,Increase,-0.016666667,Decrease,FALSE
105,AF1M_008,both,15,0.068992871,0.097163748,-0.03509132,0.094558583,0.016950776,0.095861166,37,41.3,1.334333333,Increase,0,Maintain,FALSE
105,AF1M_008,both,18,0.887303195,0.04976151,-0.071458964,0.056239718,0.407922116,0.053000614,37.498998,41.3,0.498997996,Increase,0,Maintain,FALSE
105,AF1M_008,both,21,0.251314428,-0.020619287,-0.476924072,-0.113659318,-0.112804822,-0.067139303,39.00133466,41.3,1.502336668,Increase,0,Maintain,FALSE
105,AF1M_008,both,24,0.762140052,0.259219608,-0.422856851,0.402706486,0.169641601,0.330963047,29.67066534,40.05,-9.330669323,Decrease,-1.25,Decrease,TRUE
105,AF1M_008,both,27,0.538996501,-0.041672696,-0.189242,0.221489291,0.174877251,0.089908298,28,29.91666667,-1.670665341,Decrease,-10.13333333,Decrease,TRUE
105,AF1M_008,both,30,0.451985124,-0.178248231,-0.659245629,-0.008298803,-0.103630253,-0.093273517,27.16733333,22.15,-0.832666667,Decrease,-7.766666667,Decrease,TRUE
105,AF1M_008,both,33,0.451985124,0.785670549,-0.371563556,0.689006388,0.040210784,0.737338469,27,21.5,-0.167333333,Decrease,-0.65,Decrease,TRUE
105,AF1M_008,both,36,0.405465108,0.785670549,-0.476924072,0.624744454,-0.035729482,0.705207502,26.99900199,21.5,-0.000998007,Decrease,0,Maintain,FALSE
105,AF1M_008,both,39,0.451985124,0.562526998,-0.7282385,0.522329448,-0.138126688,0.542428223,28.00465868,30.53333333,1.005656689,Increase,9.033333333,Increase,TRUE
105,AF1M_008,both,42,0.251314428,0.068992871,-0.148420005,0.032523192,0.051447212,0.050758032,24.66533066,37.98333333,-3.339328021,Decrease,7.45,Increase,FALSE
105,AF1M_008,both,45,0.194156014,-0.490622916,-0.322773392,-0.161061557,-0.064308689,-0.325842237,40.65335595,32.7,15.98802529,Increase,-5.283333333,Decrease,FALSE
105,AF1M_008,both,48,0.944461609,0.251314428,-0.422856851,0.27938327,0.260802379,0.265348849,45.49966467,32.7,4.846308716,Increase,0,Maintain,FALSE
105,AF1M_008,both,51,-0.15415068,-0.052367986,-0.659245629,0.138683388,-0.406698155,0.043157701,45,32.7,-0.499664671,Decrease,0,Maintain,FALSE
105,AF1M_008,both,54,0.068992871,0.15996465,-0.594707108,0.413695607,-0.262857119,0.286830129,40.01898604,29.73333333,-4.981013956,Decrease,-2.966666667,Decrease,TRUE
105,AF1M_008,both,57,0.405465108,0.078471615,-0.422856851,-0.008298803,-0.008695871,0.035086406,25.499002,22.8,-14.51998405,Decrease,-6.933333333,Decrease,TRUE
105,AF1M_008,both,60,0.356674944,0.227216877,-0.276253377,0.228089975,0.040210784,0.227653426,21.684,22.8,-3.815001996,Decrease,0,Maintain,FALSE
105,AF1M_008,both,63,0.251314428,0.219053566,-0.109199292,0.413695607,0.071057568,0.316374587,36.30366467,22.8,14.61966467,Increase,0,Maintain,FALSE
105,AF1M_008,both,66,1.16760516,0.870353637,0.393904286,0.860201265,0.780754723,0.865277451,46.16632801,22.8,9.86266334,Increase,0,Maintain,FALSE
105,AF1M_008,both,69,1.074514737,0.04976151,-0.534082486,0.087011377,0.270216126,0.068386444,46,22.8,-0.166328011,Decrease,0,Maintain,FALSE
105,AF1M_008,both,72,0.30538165,0.106380404,-0.422856851,0.087011377,-0.058737601,0.096695891,30.02297618,22.8,-15.97702382,Decrease,0,Maintain,FALSE
105,AF1M_008,both,75,0.579818495,0.078471615,-0.322773392,0.187816076,0.128522552,0.133143846,22,22.8,-8.022976175,Decrease,0,Maintain,FALSE
105,AF1M_008,both,78,0.7282385,-0.202940844,0,0.056239718,0.36411925,-0.073350563,22,22.8,0,Maintain,0,Maintain,TRUE
105,AF1M_008,both,81,0.194156014,-0.11905936,-0.422856851,-0.042200354,-0.114350419,-0.080629857,18.83766601,20.88333333,-3.162333991,Decrease,-1.916666667,Decrease,TRUE
105,AF1M_008,both,84,0.496436886,-0.336472237,-0.594707108,-0.050858417,-0.049135111,-0.193665327,16.83566867,16.83333333,-2.001997339,Decrease,-4.05,Decrease,TRUE
105,AF1M_008,both,87,0.251314428,0.04976151,-0.071458964,0.345873011,0.089927732,0.197817261,14.17032801,16.8,-2.66534066,Decrease,-0.033333333,Decrease,TRUE
105,AF1M_008,both,90,0.538996501,-0.254234138,-0.071458964,0.079406778,0.233768769,-0.08741368,13,17.55,-1.170328011,Decrease,0.75,Increase,FALSE
105,AF1M_008,both,93,0.579818495,-0.228258652,0,-0.025105921,0.289909248,-0.126682287,14.15965264,42.51666667,1.159652639,Increase,24.96666667,Increase,TRUE
105,AF1M_008,both,96,0.30538165,-0.524524468,-0.422856851,-0.439081719,-0.058737601,-0.481803094,50.11472788,96.73333333,35.95507524,Increase,54.21666667,Increase,TRUE
105,AF1M_008,both,99,0.30538165,-0.350860974,-0.189242,-0.077291674,0.058069825,-0.214076324,58.33433333,87.13333333,8.219605456,Increase,-9.6,Decrease,FALSE
105,AF1M_008,both,102,0.656779536,-0.241162057,-0.276253377,0.12419038,0.19026308,-0.058485839,58,81.8,-0.334333333,Decrease,-5.333333333,Decrease,TRUE
105,AF1M_008,both,105,0.30538165,-0.974049566,-0.148420005,-0.505331104,0.078480823,-0.739690335,58,81.8,0,Maintain,0,Maintain,TRUE
105,AF1M_008,both,108,0.887303195,-0.241162057,-0.534082486,0.048396541,0.176610355,-0.096382758,58,81.8,0,Maintain,0,Maintain,TRUE
105,AF1M_008,both,111,0.619039208,-0.823767363,-0.88238918,-0.547295304,-0.131674986,-0.685531334,45.86329478,83.18333333,-12.13670522,Decrease,1.383333333,Increase,FALSE
105,AF1M_008,both,114,0.356674944,-0.559615788,-0.231801614,-0.016667052,0.062436665,-0.28814142,39,89.71666667,-6.863294776,Decrease,6.533333333,Increase,FALSE
105,AF1M_008,both,117,0.30538165,-0.074107972,-0.371563556,0.234647376,-0.033090953,0.080269702,38.503,95.51666667,-0.497,Decrease,5.8,Increase,FALSE
105,AF1M_008,both,120,-0.15415068,-0.178248231,-0.071458964,-0.141830195,-0.112804822,-0.160039213,34.00266134,100,-4.500338656,Decrease,4.483333333,Increase,FALSE
105,AF1M_008,both,123,0.068992871,-0.734819877,-0.534082486,-0.318453731,-0.232544808,-0.526636804,34,100,-0.002661344,Decrease,0,Maintain,FALSE
105,AF1M_008,both,126,0.133531393,-0.559615788,0.066691374,-0.307154176,0.100111384,-0.433384982,32.836,93,-1.164,Decrease,-7,Decrease,TRUE
105,AF1M_008,both,129,0,-0.756326082,0,-0.491725452,0,-0.624025767,32,59.26666667,-0.836,Decrease,-33.73333333,Decrease,TRUE
105,AF1M_008,both,132,0.251314428,0.377877152,-0.148420005,0.512477152,0.051447212,0.445177152,29.84165669,59.2,-2.158343313,Decrease,-0.066666667,Decrease,TRUE
105,AF1M_008,both,135,0.133531393,-0.441832752,-0.371563556,-0.353139289,-0.119016082,-0.397486021,39.44498664,59.88333333,9.603329953,Increase,0.683333333,Increase,TRUE
105,AF1M_008,both,138,0.405465108,-0.254234138,-0.594707108,0.032523192,-0.094621,-0.110855473,68.15267332,89.33333333,28.70768668,Increase,29.45,Increase,TRUE
105,AF1M_008,both,141,0.693147181,0.010152371,-0.276253377,0.285613819,0.208446902,0.147883095,72.32934132,91.5,4.176667997,Increase,2.166666667,Increase,TRUE
105,AF1M_008,both,144,0.579818495,-0.713766468,-0.659245629,-0.652655819,-0.039713567,-0.683211144,73,91.5,0.670658683,Increase,0,Maintain,FALSE
105,AF1M_008,both,147,0.826678573,-0.336472237,-0.148420005,-0.068402727,0.339129284,-0.202437482,67.69266137,91.31666667,-5.307338629,Decrease,-0.183333333,Decrease,TRUE
105,AF1M_008,both,150,0.762140052,-0.713766468,-0.422856851,-0.284931039,0.169641601,-0.499348754,57.33500668,61.78333333,-10.35765469,Decrease,-29.53333333,Decrease,TRUE
105,AF1M_008,both,153,0.496436886,-0.490622916,-0.322773392,-0.122961711,0.086831747,-0.306792314,70.27465331,58.08333333,12.93964663,Increase,-3.7,Decrease,FALSE
105,AF1M_008,both,156,1.049822124,-1.058606954,-0.371563556,-0.806806499,0.339129284,-0.932706727,85.66700065,89.16666667,15.39234735,Increase,31.08333333,Increase,TRUE
108,AF1M_008,both,3,-0.121771872,-1.194840321,-1.320497187,-1.159766712,-0.72113453,-1.177303517,50,85.63333333,,,,,
108,AF1M_008,both,6,-0.302655614,-1.08042997,-0.747494318,-1.215336563,-0.525074966,-1.147883267,50,63.76666667,0,Maintain,-21.86666667,Decrease,FALSE
108,AF1M_008,both,9,-0.686797953,-1.225611979,-1.274406079,-1.304948722,-0.980602016,-1.265280351,50,41.31666667,0,Maintain,-22.45,Decrease,FALSE
108,AF1M_008,both,12,-0.204215541,-0.260531083,-0.736912209,-0.351844017,-0.470563875,-0.30618755,50,41.3,0,Maintain,-0.016666667,Decrease,FALSE
108,AF1M_008,both,15,-1.085953892,-1.257360678,-2.373018368,-1.369487243,-1.72948613,-1.313423961,50,41.3,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,18,0.256960174,-0.564213497,-0.877990807,-0.611801541,-0.310515317,-0.588007519,50,41.3,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,21,0.617077462,0.176186568,-0.458483342,0.08912778,0.07929706,0.132657174,50,41.3,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,24,-0.913111079,-0.086177696,-0.685618914,-0.145711811,-0.799364997,-0.115944754,50,40.05,0,Maintain,-1.25,Decrease,FALSE
108,AF1M_008,both,27,-0.268754063,-0.34754246,-1.139749194,-0.480225183,-0.704251629,-0.413883822,50,29.91666667,0,Maintain,-10.13333333,Decrease,FALSE
108,AF1M_008,both,30,-0.822139301,-0.820146871,-1.48412661,-0.920537023,-1.153132956,-0.870341947,50,22.15,0,Maintain,-7.766666667,Decrease,FALSE
108,AF1M_008,both,33,-0.402285455,-0.59700332,-0.550214277,-0.676340062,-0.476249866,-0.636671691,50,21.5,0,Maintain,-0.65,Decrease,FALSE
108,AF1M_008,both,36,-0.637405198,-0.202711512,-0.590308734,-0.195973646,-0.613856966,-0.199342579,50,21.5,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,39,0.252021892,-0.260531083,-0.345581611,-0.363965377,-0.04677986,-0.31224823,50,30.53333333,0,Maintain,9.033333333,Increase,FALSE
108,AF1M_008,both,42,-0.578908991,-0.056618894,-0.385514322,-0.00851069,-0.482211657,-0.032564792,50,37.98333333,0,Maintain,7.45,Increase,FALSE
108,AF1M_008,both,45,0.390491566,-1.053761723,-0.690631456,-1.107122978,-0.150069945,-1.080442351,50,32.7,0,Maintain,-5.283333333,Decrease,FALSE
108,AF1M_008,both,48,0.377476198,-0.532464799,-1.007202538,-0.693147181,-0.31486317,-0.61280599,50,32.7,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,51,-0.14359092,-0.428668005,-0.415591777,-0.439951284,-0.279591349,-0.434309645,50,32.7,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,54,0.190778267,-0.428668005,-0.334962043,-0.401236772,-0.072091888,-0.414952389,50,29.73333333,0,Maintain,-2.966666667,Decrease,FALSE
108,AF1M_008,both,57,-0.093401175,-0.225439764,-1.093587152,-0.37623547,-0.593494164,-0.300837617,50,22.8,0,Maintain,-6.933333333,Decrease,FALSE
108,AF1M_008,both,60,-1.272056171,-0.721055969,-1.495299911,-0.727633357,-1.383678041,-0.724344663,50,22.8,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,63,0.504435826,-0.137470991,-0.419415873,-0.165514438,0.042509977,-0.151492715,50,22.8,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,66,-0.752180712,-0.779324877,-1.462147704,-0.838858992,-1.107164208,-0.809091935,50,22.8,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,69,0.153240347,-1.555853666,-1.139749194,-1.512588086,-0.493254424,-1.534220876,50,22.8,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,72,-0.461125955,-0.884685392,-0.710936722,-0.986494991,-0.586031339,-0.935590192,50,22.8,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,75,-0.032365285,-0.648296614,-1.349207292,-0.693147181,-0.690786289,-0.670721898,50,22.8,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,78,-0.625429007,-0.009216655,-0.700732552,0.016807118,-0.66308078,0.003795232,50,22.8,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,81,0.634113649,-0.613810438,-0.731662853,-0.819440906,-0.048774602,-0.716625672,50,20.88333333,0,Maintain,-1.916666667,Decrease,FALSE
108,AF1M_008,both,84,-0.995802795,-0.613810438,-0.51587614,-0.551176919,-0.755839468,-0.582493679,50,16.83333333,0,Maintain,-4.05,Decrease,FALSE
108,AF1M_008,both,87,-0.738757692,-0.930147767,-1.614488428,-0.899483614,-1.17662306,-0.914815691,50,16.8,0,Maintain,-0.033333333,Decrease,FALSE
108,AF1M_008,both,90,0.705805577,0.221307004,-0.143294623,0.03333642,0.281255477,0.127321712,50,17.55,0,Maintain,0.75,Increase,FALSE
108,AF1M_008,both,93,-1.418659646,-1.002468428,-0.979989975,-1.009484509,-1.199324811,-1.005976469,50,42.51666667,0,Maintain,24.96666667,Increase,FALSE
108,AF1M_008,both,96,0.18550121,-0.373859769,-0.785439249,-0.401236772,-0.29996902,-0.387548271,50,96.73333333,0,Maintain,54.21666667,Increase,FALSE
108,AF1M_008,both,99,0.242071561,-0.580474018,-0.374464486,-0.643550239,-0.066196463,-0.612012129,22.38008684,87.13333333,-27.61991316,Decrease,-9.6,Decrease,TRUE
108,AF1M_008,both,102,-0.006389798,-0.334639056,-0.478604745,-0.480225183,-0.242497272,-0.40743212,22,81.8,-0.38008684,Decrease,-5.333333333,Decrease,TRUE
108,AF1M_008,both,105,-0.738757692,0.352077235,0.267967602,0.38260697,-0.235395045,0.367342103,74.89442231,81.8,52.89442231,Increase,0,Maintain,FALSE
108,AF1M_008,both,108,0.206444384,-0.665996191,-0.558986263,-0.727633357,-0.17627094,-0.696814774,75,81.8,0.105577689,Increase,0,Maintain,FALSE
108,AF1M_008,both,111,-0.35576544,-0.428668005,-0.627350006,-0.494018505,-0.491557723,-0.461343255,75,83.18333333,0,Maintain,1.383333333,Increase,FALSE
108,AF1M_008,both,114,-0.364897923,-0.75952225,-1.451336788,-0.878864326,-0.908117356,-0.819193288,75,89.71666667,0,Maintain,6.533333333,Increase,FALSE
108,AF1M_008,both,117,-1.1442228,-0.841200281,-0.736912209,-0.899483614,-0.940567505,-0.870341948,75,95.51666667,0,Maintain,5.8,Increase,FALSE
108,AF1M_008,both,120,-1.1442228,-0.684014697,-1.614488428,-0.781700578,-1.379355614,-0.732857638,75,100,0,Maintain,4.483333333,Increase,FALSE
108,AF1M_008,both,123,-1.418659646,-0.799527584,-0.96005576,-0.899483614,-1.189357703,-0.849505599,75,100,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,126,-1.124420173,-0.1480531,-0.785439249,-0.145711811,-0.954929711,-0.146882456,75,93,0,Maintain,-7,Decrease,FALSE
108,AF1M_008,both,129,-0.181048482,-0.548213156,-1.707270162,-0.763351439,-0.944159322,-0.655782298,75,59.26666667,0,Maintain,-33.73333333,Decrease,FALSE
108,AF1M_008,both,132,-0.738757692,-0.779324877,-0.986724007,-0.858661619,-0.86274085,-0.818993248,75,59.2,0,Maintain,-0.066666667,Decrease,FALSE
108,AF1M_008,both,135,-0.649526558,-0.248696626,-0.830644686,-0.195973646,-0.740085622,-0.222335136,75,59.88333333,0,Maintain,0.683333333,Increase,FALSE
108,AF1M_008,both,138,0.937715622,-0.862706486,-1.48412661,-1.057112558,-0.273205494,-0.959909522,75,89.33333333,0,Maintain,29.45,Increase,FALSE
108,AF1M_008,both,141,-0.006389798,-0.665996191,-1.541285024,-0.800392711,-0.773837411,-0.733194451,75,91.5,0,Maintain,2.166666667,Increase,FALSE
108,AF1M_008,both,144,-0.945371941,-0.702363836,-0.986724007,-0.763351439,-0.966047974,-0.732857638,75,91.5,0,Maintain,0,Maintain,TRUE
108,AF1M_008,both,147,-0.897362722,-0.580474018,-0.796550475,-0.693147181,-0.846956599,-0.6368106,75,91.31666667,0,Maintain,-0.183333333,Decrease,FALSE
108,AF1M_008,both,150,0.538465574,-0.400888441,-0.370808174,-0.522189382,0.0838287,-0.461538912,75,61.78333333,0,Maintain,-29.53333333,Decrease,FALSE
108,AF1M_008,both,153,-0.065813219,-0.191538212,-0.427108219,-0.175564774,-0.246460719,-0.183551493,75,58.08333333,0,Maintain,-3.7,Decrease,FALSE
108,AF1M_008,both,156,-0.165896677,-0.32190003,-0.752827664,-0.426879203,-0.459362171,-0.374389617,75,89.16666667,0,Maintain,31.08333333,Increase,FALSE
111,AF1M_008,both,3,,,,,,,50,85.63333333,,,,,
111,AF1M_008,both,6,1.583268195,1.513717392,1.690321226,1.276732159,1.636794711,1.395224776,50,63.76666667,0,Maintain,-21.86666667,Decrease,FALSE
111,AF1M_008,both,9,-0.31385179,-0.510825624,-0.206403423,-0.870199625,-0.260127607,-0.690512625,49.33333333,41.31666667,-0.666666667,Decrease,-22.45,Decrease,TRUE
111,AF1M_008,both,12,-0.04143719,0.329119262,0.52360535,0.520589126,0.24108408,0.424854194,45.00033267,41.3,-4.333000665,Decrease,-0.016666667,Decrease,TRUE
111,AF1M_008,both,15,-0.398112134,-0.085613753,-0.373816897,0.065717072,-0.385964516,-0.009948341,45,41.3,-0.000332668,Decrease,0,Maintain,FALSE
111,AF1M_008,both,18,0.636205804,0.470003629,0.454612479,0.564455808,0.545409142,0.517229719,45,41.3,0,Maintain,0,Maintain,TRUE
111,AF1M_008,both,21,-0.092730484,0.083586716,0.126675145,0.438863389,0.016972331,0.261225053,45,41.3,0,Maintain,0,Maintain,TRUE
111,AF1M_008,both,24,0.716849293,0.365355111,0.071348081,0.431537348,0.394098687,0.39844623,45,40.05,0,Maintain,-1.25,Decrease,FALSE
111,AF1M_008,both,27,0.19393893,0.368907512,0.298078008,0.117363661,0.246008469,0.243135587,45,29.91666667,0,Maintain,-10.13333333,Decrease,FALSE
