participantID,videoID,condition,time,bad,C3_mu_suppression,C4_mu_suppression,O1_alpha_suppression,O2_alpha_suppression,Central_suppression,Occipital_suppression,rating,targetRating,ratingChange,ratingChangeCategorical,targetRatingChange,targetRatingChangeCategorical,detectChange
105,54v1,videoOnly,48,,-0.033901552,-0.210295409,-0.953430279,-0.930475367,-0.12209848,-0.941952823,45,52.5,0,Maintain,0,Maintain,TRUE
105,54v1,videoOnly,51,,-0.310154928,-0.841567186,-1.999398834,0.09402895,-0.575861057,-0.952684942,45,52.5,0,Maintain,0,Maintain,TRUE
105,54v1,videoOnly,54,,0.236388778,-0.449525098,-0.389960922,0.119346758,-0.10656816,-0.135307082,45,52.5,0,Maintain,0,Maintain,TRUE
105,54v1,videoOnly,57,,1.076139433,-0.346870944,-0.926762032,-0.014184635,0.364634244,-0.470473333,45,52.5,0,Maintain,0,Maintain,TRUE
105,54v1,videoOnly,60,,0.287682072,-0.371563556,-1.345472367,-0.370859579,-0.041940742,-0.858165973,45,52.5,0,Maintain,0,Maintain,TRUE
105,54v1,videoOnly,63,,0.510825624,-0.276253377,-0.875468737,-0.828692673,0.117286124,-0.852080705,39.33333333,52.5,-5.666666667,Decrease,0,Maintain,FALSE
105,54v1,videoOnly,66,,0.032789823,-0.053109825,-1.568615918,0.973762086,-0.010160001,-0.297426916,39,52.5,-0.333333333,Decrease,0,Maintain,FALSE
105,54v1,videoOnly,69,,-0.916290732,0.296265816,-0.557015006,0.09402895,-0.310012458,-0.231493028,39,52.5,0,Maintain,0,Maintain,TRUE
105,54v1,videoOnly,72,,-0.143100844,0.144249609,-1.791759469,-0.796943974,0.000574383,-1.294351722,35.33333333,52.5,-3.666666667,Decrease,0,Maintain,FALSE
105,54v1,videoOnly,75,,0.09531018,-0.346870944,-0.503905181,-0.895384047,-0.125780382,-0.699644614,31,52.73333333,-4.333333333,Decrease,0.233333333,Increase,FALSE
105,54v1,videoOnly,78,,-0.105360516,0.202236866,-1.345472367,0.269919616,0.048438175,-0.537776375,31,59.18333333,0,Maintain,6.45,Increase,FALSE
105,54v1,videoOnly,81,,-0.456758402,-0.322773392,-1.925290862,-0.350656872,-0.389765897,-1.137973867,45,59.7,14,Increase,0.516666667,Increase,TRUE
105,54v1,videoOnly,84,,-0.628608659,0.173663494,-1.197052361,-0.028573372,-0.227472583,-0.612812867,58,59.7,13,Increase,0,Maintain,FALSE
105,54v1,videoOnly,87,,1.005521866,0.666944808,0.623037614,1.634473991,0.836233337,1.128755802,58,59.7,0,Maintain,0,Maintain,TRUE
105,54v1,videoOnly,90,,0.360002734,0.321583624,-0.803148076,0.979067138,0.340793179,0.087959531,58,59.73333333,0,Maintain,0.033333333,Increase,FALSE
105,54v1,videoOnly,93,,0.676340062,0.129211731,0.459532329,1.166665752,0.402775897,0.813099041,58,64.81666667,0,Maintain,5.083333333,Increase,FALSE
105,54v1,videoOnly,96,,-0.356674944,-0.534082486,-1.232143681,0.907804118,-0.445378715,-0.162169782,63.5,65.7,5.5,Increase,0.883333333,Increase,TRUE
105,54v1,videoOnly,99,,0.427444015,-1.015920573,-1.519825754,1.320816432,-0.294238279,-0.099504661,69,65.7,5.5,Increase,0,Maintain,FALSE
105,54v1,videoOnly,102,,-0.143100844,0.230016431,0.070380797,0.280614905,0.043457793,0.175497851,69,65.7,0,Maintain,0,Maintain,TRUE
105,54v1,videoOnly,105,,-0.143100844,-0.88238918,-0.953430279,0.342490309,-0.512745012,-0.305469985,69,64.43333333,0,Maintain,-1.266666667,Decrease,FALSE
105,54v1,videoOnly,108,,0.709676483,0.159064695,-0.826678573,-0.625093717,0.434370589,-0.725886145,61.5,60.2,-7.5,Decrease,-4.233333333,Decrease,TRUE
105,54v1,videoOnly,111,,0.15415068,-0.03509132,0.255933374,1.60378818,0.05952968,0.929860777,59,60.2,-2.5,Decrease,0,Maintain,FALSE
105,54v1,videoOnly,114,,0.209720531,0.129211731,-0.521296924,0.849307911,0.169466131,0.164005494,59,60.2,0,Maintain,0,Maintain,TRUE
105,54v1,videoOnly,117,,-0.105360516,0.472156483,-0.145507584,1.44774714,0.183397983,0.651119778,60.66666667,60.2,1.666666667,Increase,0,Maintain,FALSE
105,54v1,videoOnly,120,,-0.916290732,0.346276237,-0.260283098,1.148966175,-0.285007248,0.444341538,61,60.25,0.333333333,Increase,0.05,Increase,TRUE
105,54v1,videoOnly,123,,-0.456758402,-0.659245629,-1.619909212,-0.292387963,-0.558002016,-0.956148588,56.16666667,62.2,-4.833333333,Decrease,1.95,Increase,FALSE
105,54v1,videoOnly,126,,-0.356674944,0.309004842,-0.900786545,0.635159923,-0.023835051,-0.132813311,54,63.58333333,-2.166666667,Decrease,1.383333333,Increase,FALSE
105,54v1,videoOnly,129,1,0,0.098440073,0.180583937,0.410148957,0.049220036,0.295366447,53.66666667,68,-0.333333333,Decrease,4.416666667,Increase,FALSE
105,54v1,videoOnly,132,,0.980829253,-0.148420005,-0.521296924,0.191667419,0.416204624,-0.164814752,52,68,-1.666666667,Decrease,0,Maintain,FALSE
105,54v1,videoOnly,135,,0.803495238,-0.276253377,0.099090903,1.278583668,0.263620931,0.688837285,54.5,68,2.5,Increase,0,Maintain,FALSE
105,54v1,videoOnly,138,,0.312374685,-0.626455806,0.287682072,0.362292936,-0.157040561,0.324987504,59,68,4.5,Increase,0,Maintain,FALSE
105,54v1,videoOnly,141,,-0.182321557,-0.090151097,-1.473305738,-0.930475367,-0.136236327,-1.201890552,59,72.15,0,Maintain,4.15,Increase,FALSE
105,54v1,videoOnly,144,,0.182321557,0.27029033,-0.287682072,1.030624948,0.226305943,0.371471438,59,84,0,Maintain,11.85,Increase,FALSE
105,54v1,videoOnly,147,,-0.223143551,-0.128617378,-1.791759469,-0.736319352,-0.175880465,-1.264039411,59,89.1,0,Maintain,5.1,Increase,FALSE
106,54v1,both,3,,-1.200394983,-0.622529613,-1.299282984,-0.84729786,-0.911462298,-1.073290422,50,50,-9,Decrease,-39.1,Decrease,TRUE
106,54v1,both,6,,-0.489548225,-0.769133088,-1.51753655,-1.300772188,-0.629340656,-1.409154369,50,50,0,Maintain,0,Maintain,TRUE
106,54v1,both,9,,-1.200394983,-0.102654154,-0.379078353,-0.521296924,-0.651524569,-0.450187638,50,50,0,Maintain,0,Maintain,TRUE
106,54v1,both,12,,-0.455062049,-1.148622709,-1.51753655,-0.911836382,-0.801842379,-1.214686466,50,50,0,Maintain,0,Maintain,TRUE
106,54v1,both,15,,-1.488077055,-1.315676794,-1.072225533,-1.519825754,-1.401876925,-1.296025644,45,40.56666667,-5,Decrease,-9.433333333,Decrease,TRUE
106,54v1,both,18,,-0.819027426,-0.172612743,-0.606135804,-0.544111601,-0.495820085,-0.575123702,37.83333333,33.2,-7.166666667,Decrease,-7.366666667,Decrease,TRUE
106,54v1,both,21,,-0.298492989,-0.910211686,-0.435318071,-0.108341144,-0.604352337,-0.271829608,35.83333333,33.2,-2,Decrease,0,Maintain,FALSE
106,54v1,both,24,,-1.397105277,-0.717839793,-0.776761321,-0.836935073,-1.057472535,-0.806848197,35,33.2,-0.833333333,Decrease,0,Maintain,FALSE
106,54v1,both,27,,-0.819027426,-0.556571646,-0.982613375,-0.470003629,-0.687799536,-0.726308502,34,33.2,-1,Decrease,0,Maintain,FALSE
106,54v1,both,30,,0.212332635,-0.329181803,-0.997002112,-0.246860078,-0.058424584,-0.621931095,33.33333333,33.2,-0.666666667,Decrease,0,Maintain,FALSE
106,54v1,both,33,,-0.472156483,-0.089231134,-0.677231725,0.017699577,-0.280693808,-0.329766074,33,33.2,-0.333333333,Decrease,0,Maintain,FALSE
106,54v1,both,36,,-0.507247802,-0.669049629,-0.742472247,-0.551833647,-0.588148716,-0.647152947,33,33.78333333,0,Maintain,0.583333333,Increase,FALSE
106,54v1,both,39,,0.220990698,0.413562318,-0.477518426,0.46608973,0.317276508,-0.005714348,38.66666667,49.93333333,5.666666667,Increase,16.15,Increase,TRUE
106,54v1,both,42,,-0.682451891,0.355454688,0.228476897,0.156698452,-0.163498602,0.192587675,42,52.5,3.333333333,Increase,2.566666667,Increase,TRUE
106,54v1,both,45,,0.34259783,0.093090423,0.44221465,-0.185899378,0.217844127,0.128157636,42,52.5,0,Maintain,0,Maintain,TRUE
106,54v1,both,48,,-0.37371641,-0.600056757,-0.927043524,-0.42803943,-0.486886584,-0.677541477,46.83333333,52.5,4.833333333,Increase,0,Maintain,FALSE
106,54v1,both,51,,0.504353109,1.23872765,-0.038151766,0.493715796,0.87154038,0.227782015,50,52.5,3.166666667,Increase,0,Maintain,FALSE
106,54v1,both,54,,-0.438254931,-0.187211542,-0.606135804,0.186775907,-0.312733237,-0.209679948,53.33333333,52.5,3.333333333,Increase,0,Maintain,FALSE
106,54v1,both,57,,-0.138150338,0.520534438,-0.742472247,-0.34274185,0.19119205,-0.542607048,54.83333333,52.5,1.5,Increase,0,Maintain,FALSE
106,54v1,both,60,,0.220990698,0.081917122,-0.836659462,-0.407699746,0.15145391,-0.622179604,58.83333333,52.5,4,Increase,0,Maintain,FALSE
106,54v1,both,63,,-0.525266308,0.093090423,-0.558279782,-0.027150989,-0.216087942,-0.292715386,60.83333333,52.5,2,Increase,0,Maintain,FALSE
106,54v1,both,66,,0.031748698,0.266109587,-1.24212457,-0.330241687,0.148929143,-0.786183129,63,52.5,2.166666667,Increase,0,Maintain,FALSE
106,54v1,both,69,,-1.131402111,0.346870944,0.176063155,-0.355400247,-0.392265584,-0.089668546,66,52.5,3,Increase,0,Maintain,FALSE
106,54v1,both,72,,-1.131402111,0.198450939,-0.940649176,-1.134979933,-0.466475586,-1.037814554,69.83333333,52.5,3.833333333,Increase,0,Maintain,FALSE
106,54v1,both,75,,-0.342944751,0.167991731,-0.656397638,-0.836935073,-0.08747651,-0.746666356,78.16666667,52.73333333,8.333333333,Increase,0.233333333,Increase,TRUE
106,54v1,both,78,,-0.421725629,0.237671652,-2.012232792,-1.91513849,-0.092026989,-1.963685641,90,59.18333333,11.83333333,Increase,6.45,Increase,TRUE
106,54v1,both,81,,0.167880873,0.556125383,-0.70932004,-1.148966175,0.362003128,-0.929143107,90,59.7,0,Maintain,0.516666667,Increase,FALSE
106,54v1,both,84,,0.010695289,0.012121361,-0.486176488,-0.159372624,0.011408325,-0.322774556,90,59.7,0,Maintain,0,Maintain,TRUE
106,54v1,both,87,,-0.101782694,0.705268541,0.33341179,-0.169899037,0.301742923,0.081756377,90,59.7,0,Maintain,0,Maintain,TRUE
106,54v1,both,90,,0.643550239,1.3201285,0.139529411,-1.977658847,0.98183937,-0.919064718,91,59.73333333,1,Increase,0.033333333,Increase,TRUE
106,54v1,both,93,,-0.581355775,-0.474893615,-1.319085611,-0.934309237,-0.528124695,-1.126697424,93.33333333,64.81666667,2.333333333,Increase,5.083333333,Increase,TRUE
106,54v1,both,96,,-0.977251432,-0.050010421,-1.424446127,-0.293652239,-0.513630926,-0.859049183,94,65.7,0.666666667,Increase,0.883333333,Increase,TRUE
106,54v1,both,99,,-1.098612289,-0.645519132,-0.913620503,-1.774059892,-0.87206571,-1.343840198,94,65.7,0,Maintain,0,Maintain,TRUE
106,54v1,both,102,,-0.895013333,-0.232331977,-1.704748092,-1.237258782,-0.563672655,-1.471003437,94,65.7,0,Maintain,0,Maintain,TRUE
106,54v1,both,105,,-0.661398482,0.198450939,-0.849081982,-0.498991166,-0.231473772,-0.674036574,94,64.43333333,0,Maintain,-1.266666667,Decrease,FALSE
106,54v1,both,108,,-0.201866153,0.42159449,-1.153571173,-0.414433778,0.109864169,-0.784002476,94,60.2,0,Maintain,-4.233333333,Decrease,FALSE
106,54v1,both,111,,-0.089948237,-0.381367557,-0.468934682,-0.407699746,-0.235657897,-0.438317214,94,60.2,0,Maintain,0,Maintain,TRUE
106,54v1,both,114,,0.246524,-0.050010421,-0.340759489,-0.528844129,0.09825679,-0.434801809,94,60.2,0,Maintain,0,Maintain,TRUE
106,54v1,both,117,,-0.438254931,-0.417735201,-1.188057349,-0.776917064,-0.427995066,-0.982487206,94,60.2,0,Maintain,0,Maintain,TRUE
106,54v1,both,120,,-1.131402111,-0.158224005,-0.765200498,-0.900786545,-0.644813058,-0.832993522,94,60.25,0,Maintain,0.05,Increase,FALSE
106,54v1,both,123,,-0.438254931,0.520534438,-0.96842874,-0.640961427,0.041139753,-0.804695084,94.66666667,62.2,0.666666667,Increase,1.95,Increase,TRUE
106,54v1,both,126,,-0.921681581,-0.823200309,-0.913620503,-0.923009682,-0.872440945,-0.918315093,96,63.58333333,1.333333333,Increase,1.383333333,Increase,TRUE
106,54v1,both,129,,-0.60077386,-0.436427334,-0.997002112,-0.275847615,-0.518600597,-0.636424864,97.5,68,1.5,Increase,4.416666667,Increase,TRUE
106,54v1,both,132,,-0.56230758,0.389071298,-1.593522457,-0.85776916,-0.086618141,-1.225645809,99,68,1.5,Increase,0,Maintain,FALSE
106,54v1,both,135,,0.130839601,0.178248231,-0.900375277,-0.202159899,0.154543916,-0.551267588,99,68,0,Maintain,0,Maintain,TRUE
106,54v1,both,138,,-0.201866153,-0.514898949,-1.339288319,0.052185753,-0.358382551,-0.643551283,99,68,0,Maintain,0,Maintain,TRUE
106,54v1,both,141,,-0.895013333,0.491120553,-0.900375277,-0.434912309,-0.20194639,-0.667643793,99,72.15,0,Maintain,4.15,Increase,FALSE
106,54v1,both,144,,-0.60077386,-0.050010421,-1.319085611,-1.748084406,-0.325392141,-1.533585009,99.66666667,84,0.666666667,Increase,11.85,Increase,TRUE
106,54v1,both,147,,-1.098612289,-0.769133088,-1.647589678,-1.252762968,-0.933872688,-1.450176323,100,89.1,0.333333333,Increase,5.1,Increase,TRUE
107,54v1,audioOnly,3,,0.969400557,0.587786665,1.280933845,-0.15415068,0.778593611,0.563391583,50,50,-50,Decrease,-39.1,Decrease,TRUE
107,54v1,audioOnly,6,,0.405465108,-0.105360516,0.587786665,0,0.150052296,0.293893332,50,50,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,9,,0.087011377,0,0.955511445,-0.028987537,0.043505688,0.463261954,50,50,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,12,,0.374693449,0.139761942,1.029619417,-0.377294231,0.257227696,0.326162593,50,50,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,15,,0.405465108,0.993251773,1.335001067,-0.722134717,0.699358441,0.306433175,45.33333333,40.56666667,-4.666666667,Decrease,-9.433333333,Decrease,TRUE
107,54v1,audioOnly,18,,0.546543706,-0.798507696,1.098612289,-0.188052232,-0.125981995,0.455280029,39,33.2,-6.333333333,Decrease,-7.366666667,Decrease,TRUE
107,54v1,audioOnly,21,,0.310154928,-0.223143551,1.481604541,-0.089612159,0.043505688,0.695996191,37.66666667,33.2,-1.333333333,Decrease,0,Maintain,FALSE
107,54v1,audioOnly,24,,0.374693449,0.470003629,0.587786665,-0.464305608,0.422348539,0.061740528,29,33.2,-8.666666667,Decrease,0,Maintain,FALSE
107,54v1,audioOnly,27,,0.276253377,0.530628251,0.182321557,-0.990398704,0.403440814,-0.404038574,29,33.2,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,30,,0.737598943,0.765467842,1.098612289,0.315852949,0.751533393,0.707232619,29,33.2,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,33,,0.310154928,-0.051293294,2.128231706,0.470003629,0.129430817,1.299117668,29,33.2,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,36,,0.597837001,-0.162518929,0.693147181,-0.188052232,0.217659036,0.252547475,29,33.78333333,0,Maintain,0.583333333,Increase,FALSE
107,54v1,audioOnly,39,,-0.146603474,-0.597837001,0.470003629,-0.188052232,-0.372220237,0.140975699,29,49.93333333,0,Maintain,16.15,Increase,FALSE
107,54v1,audioOnly,42,,0.759105148,0.470003629,1.609437912,0.522189382,0.614554389,1.065813647,32.83333333,52.5,3.833333333,Increase,2.566666667,Increase,TRUE
107,54v1,audioOnly,45,,0.342944751,0.470003629,0.78845736,-0.336472237,0.40647419,0.225992562,39,52.5,6.166666667,Increase,0,Maintain,FALSE
107,54v1,audioOnly,48,,-0.78845736,-0.916290732,1.568615918,-0.464305608,-0.852374046,0.552155155,39,52.5,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,51,,0.374693449,0.139761942,1.280933845,0.395895657,0.257227696,0.838414751,39,52.5,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,54,,0.969400557,0.641853886,0.78845736,0.273293335,0.805627222,0.530875348,39,52.5,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,57,,0.204794413,0.139761942,0.587786665,0.587786665,0.172278178,0.587786665,39,52.5,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,60,,-0.318453731,-0.597837001,1.386294361,-0.297251523,-0.458145366,0.544521419,39,52.5,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,63,,0.374693449,0.438254931,0.875468737,0.228841572,0.40647419,0.552155155,39,52.5,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,66,,0.464305608,0.641853886,1.16315081,-0.259511195,0.553079747,0.451819807,39.33333333,52.5,0.333333333,Increase,0,Maintain,FALSE
107,54v1,audioOnly,69,,0.435318071,-0.287682072,0.693147181,-0.419853846,0.073817999,0.136646667,44,52.5,4.666666667,Increase,0,Maintain,FALSE
107,54v1,audioOnly,72,,1.06784063,0.530628251,1.335001067,0.182321557,0.799234441,0.758661312,48.66666667,52.5,4.666666667,Increase,0,Maintain,FALSE
107,54v1,audioOnly,75,,-0.09531018,-0.223143551,0.693147181,0.78845736,-0.159226866,0.74080227,64.33333333,52.73333333,15.66666667,Increase,0.233333333,Increase,TRUE
107,54v1,audioOnly,78,,0.167054085,-0.162518929,1.481604541,-0.15415068,0.002267578,0.663726931,74,59.18333333,9.666666667,Increase,6.45,Increase,TRUE
107,54v1,audioOnly,81,,0.646627165,0.693147181,0.955511445,1.00900013,0.669887173,0.982255788,74,59.7,0,Maintain,0.516666667,Increase,FALSE
107,54v1,audioOnly,84,,1.562917897,0.693147181,0.875468737,-0.297251523,1.128032539,0.289108607,74,59.7,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,87,,-0.526093096,-0.356674944,0.875468737,0.875468737,-0.44138402,0.875468737,74,59.7,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,90,,0.342944751,1.011600912,1.16315081,0.693147181,0.677272831,0.928148995,74.16666667,59.73333333,0.166666667,Increase,0.033333333,Increase,TRUE
107,54v1,audioOnly,93,,-0.146603474,-0.510825624,0.693147181,-0.377294231,-0.328714549,0.157926475,80,64.81666667,5.833333333,Increase,5.083333333,Increase,TRUE
107,54v1,audioOnly,96,,-0.09531018,0,0.693147181,0.251314428,-0.04765509,0.472230804,80,65.7,0,Maintain,0.883333333,Increase,FALSE
107,54v1,audioOnly,99,,0.715620036,0.717839793,1.568615918,0.73511138,0.716729915,1.151863649,80,65.7,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,102,,0.127833372,-0.105360516,1.609437912,0.762140052,0.011236428,1.185788982,80,65.7,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,105,,0.241162057,0.405465108,1.648658626,0.587786665,0.323313582,1.118222645,80,64.43333333,0,Maintain,-1.266666667,Decrease,FALSE
107,54v1,audioOnly,108,,0.546543706,-0.430782916,0.875468737,0.376477571,0.057880395,0.625973154,80,60.2,0,Maintain,-4.233333333,Decrease,FALSE
107,54v1,audioOnly,111,,0.986494991,0.300104592,1.029619417,0.678758443,0.643299791,0.85418893,80,60.2,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,114,,-0.200670695,0.182321557,-0.510825624,-0.916290732,-0.009174569,-0.713558178,80,60.2,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,117,,0.780158558,0.09531018,0.78845736,0.336472237,0.437734369,0.562464798,81.5,60.2,1.5,Increase,0,Maintain,FALSE
107,54v1,audioOnly,120,,0.405465108,0.470003629,1.223775432,0.801360765,0.437734369,1.012568098,85,60.25,3.5,Increase,0.05,Increase,TRUE
107,54v1,audioOnly,123,,0.572519193,-0.356674944,0.875468737,0.273293335,0.107922124,0.574381036,85,62.2,0,Maintain,1.95,Increase,FALSE
107,54v1,audioOnly,126,,0.737598943,0.500775288,1.098612289,1.059772455,0.619187116,1.079192372,85,63.58333333,0,Maintain,1.383333333,Increase,FALSE
107,54v1,audioOnly,129,,0.693147181,0.371563556,1.386294361,0.707331816,0.532355368,1.046813088,85,68,0,Maintain,4.416666667,Increase,FALSE
107,54v1,audioOnly,132,,-0.200670695,0.438254931,1.435084525,0.775385279,0.118792118,1.105234902,85,68,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,135,,0.800777845,0.765467842,0.955511445,0.273293335,0.783122843,0.61440239,85,68,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,138,,0.820980552,0.438254931,1.280933845,0.762140052,0.629617742,1.021536949,85,68,0,Maintain,0,Maintain,TRUE
107,54v1,audioOnly,141,,0.464305608,0.741937345,1.098612289,0.814099791,0.603121476,0.95635604,85.33333333,72.15,0.333333333,Increase,4.15,Increase,TRUE
107,54v1,audioOnly,144,,0.310154928,0.587786665,1.85629799,1.312186389,0.448970797,1.58424219,90.66666667,84,5.333333333,Increase,11.85,Increase,TRUE
107,54v1,audioOnly,147,,0.693147181,1.558144618,2.261763098,0.603535022,1.125645899,1.43264906,91,89.1,0.333333333,Increase,5.1,Increase,TRUE
108,54v1,videoOnly,3,,-1.146078826,0.281639758,-0.251314428,-1.639743262,-0.432219534,-0.945528845,50,50,-41,Decrease,-39.1,Decrease,TRUE
108,54v1,videoOnly,6,,-0.726820396,1.817528982,-0.295117051,-0.528391947,0.545354293,-0.411754499,53.5,50,3.5,Increase,0,Maintain,FALSE
108,54v1,videoOnly,9,,-1.583292632,-0.729961154,-1.934860313,-1.432103897,-1.156626893,-1.683482105,58.66666667,50,5.166666667,Increase,0,Maintain,FALSE
108,54v1,videoOnly,12,,-0.686546497,-0.291706223,-1.003302109,-0.803495238,-0.48912636,-0.903398673,44.33333333,50,-14.33333333,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,15,,-1.406361924,-0.259957524,-1.32175584,-1.160170182,-0.833159724,-1.240963011,38.66666667,40.56666667,-5.666666667,Decrease,-9.433333333,Decrease,TRUE
108,54v1,videoOnly,18,,-1.926237383,-0.244453338,-0.836248024,-0.985816795,-1.085345361,-0.911032409,40.83333333,33.2,2.166666667,Increase,-7.366666667,Decrease,FALSE
108,54v1,videoOnly,21,,-1.685075327,0.155870371,-1.727220948,-0.908855753,-0.764602478,-1.318038351,53,33.2,12.16666667,Increase,0,Maintain,FALSE
108,54v1,videoOnly,24,,-0.17309275,-1.017643226,-0.738609555,-1.432103897,-0.595367988,-1.085356726,62.33333333,33.2,9.333333333,Increase,0,Maintain,FALSE
108,54v1,videoOnly,27,,-1.616082455,-0.37578934,-1.241713132,-1.602002934,-0.995935898,-1.421858033,60.83333333,33.2,-1.5,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,30,,-1.066036118,1.589972578,-1.555370691,-1.026638789,0.26196823,-1.29100474,53.83333333,33.2,-7,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,33,,0.353358191,0.624584509,-0.836248024,-1.371479275,0.48897135,-1.10386365,50,33.2,-3.833333333,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,36,,-0.196998271,1.32416258,-0.944461609,-0.554034378,0.563582154,-0.749247993,41.66666667,33.78333333,-8.333333333,Decrease,0.583333333,Increase,FALSE
108,54v1,videoOnly,39,,-1.009946652,1.19793049,-0.810930216,-0.053652713,0.093991919,-0.432291465,32.66666667,49.93333333,-9,Decrease,16.15,Increase,FALSE
108,54v1,videoOnly,42,,1.374637277,1.433361872,-0.529517757,-0.24387945,1.403999574,-0.386698603,29.5,52.5,-3.166666667,Decrease,2.566666667,Increase,FALSE
108,54v1,videoOnly,45,,-0.740613718,-0.114775515,-1.003302109,-0.985816795,-0.427694616,-0.994559452,26.16666667,52.5,-3.333333333,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,48,,1.298078165,2.319311887,-0.762140052,-0.738956717,1.808695026,-0.750548384,25.5,52.5,-0.666666667,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,51,,-0.699791723,0.281639758,-1.860752341,-1.09117731,-0.209075983,-1.475964825,22,52.5,-3.5,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,54,,-1.685075327,0.317357841,-1.065822466,-0.693147181,-0.683858743,-0.879484823,20.33333333,52.5,-1.666666667,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,57,,-0.922935275,1.208780506,-0.143100844,-0.985816795,0.142922616,-0.564458819,23.83333333,52.5,3.5,Increase,0,Maintain,FALSE
108,54v1,videoOnly,60,,-0.17309275,-0.214147988,-0.567984038,-0.580351686,-0.193620369,-0.574167862,25.16666667,52.5,1.333333333,Increase,0,Maintain,FALSE
108,54v1,videoOnly,63,,-0.598439229,0.176279242,-0.888891758,-2.125251078,-0.211079993,-1.507071418,15.66666667,52.5,-9.5,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,66,,-0.939742393,-0.547639597,-0.587786665,-0.515813165,-0.743690995,-0.551799915,15.5,52.5,-0.166666667,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,69,,-1.18863844,0.102947969,-0.587786665,-1.026638789,-0.542845236,-0.807212727,19.16666667,52.5,3.666666667,Increase,0,Maintain,FALSE
108,54v1,videoOnly,72,,-0.673474415,0.448693843,-0.456758402,-1.09117731,-0.112390286,-0.773967856,15.83333333,52.5,-3.333333333,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,75,,-1.18863844,-0.953104705,-0.693147181,-0.621173681,-1.070871573,-0.657160431,14.66666667,52.73333333,-1.166666667,Decrease,0.233333333,Increase,FALSE
108,54v1,videoOnly,78,,-0.586463038,-0.156160731,-0.944461609,-0.854788532,-0.371311884,-0.89962507,36,59.18333333,21.33333333,Increase,6.45,Increase,TRUE
108,54v1,videoOnly,81,,-2.184066493,-0.984853403,-2.101914398,-1.678963975,-1.584459948,-1.890439186,59.16666667,59.7,23.16666667,Increase,0.516666667,Increase,TRUE
108,54v1,videoOnly,84,,-0.842892567,-0.036813973,-0.3254224,-0.985816795,-0.43985327,-0.655619597,70,59.7,10.83333333,Increase,0,Maintain,FALSE
108,54v1,videoOnly,87,,-0.422159987,-0.114775515,-0.671168274,-1.342491738,-0.268467751,-1.006830006,70,59.7,0,Maintain,0,Maintain,TRUE
108,54v1,videoOnly,90,,-1.233090203,-0.590199211,-1.241713132,-1.069198403,-0.911644707,-1.155455768,67.83333333,59.73333333,-2.166666667,Decrease,0.033333333,Increase,FALSE
108,54v1,videoOnly,93,,-1.279610219,-0.275705881,-0.973449146,0.057987258,-0.77765805,-0.457730944,63.16666667,64.81666667,-4.666666667,Decrease,5.083333333,Increase,FALSE
108,54v1,videoOnly,96,,-0.812587217,0.308547211,-1.280933845,-1.069198403,-0.252020003,-1.175066124,63,65.7,-0.166666667,Decrease,0.883333333,Increase,FALSE
108,54v1,videoOnly,99,,-0.57462858,-0.156160731,-1.504077397,-0.528391947,-0.365394656,-1.016234672,55.83333333,65.7,-7.166666667,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,102,,-1.583292632,0.9564378,-0.715620036,-0.890506615,-0.313427416,-0.803063326,50.5,65.7,-5.333333333,Decrease,0,Maintain,FALSE
108,54v1,videoOnly,105,,-0.740613718,-0.075035186,-1.16760516,0.0719735,-0.407824452,-0.54781583,47.66666667,64.43333333,-2.833333333,Decrease,-1.266666667,Decrease,TRUE
